driver_name,normalized_driver_name,dp_drivers_pack_extended_sinks_signed_timeout300_run1,dp_drivers_pack_extended_sinks_signed_timeout300_run1_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_rw_primitive_count
dptf_pch.sys,dptf_pch.sys,,3.705510377883911,0,0,0
ds2waudio.sys,ds2waudio.sys,no sinks found,36.20440220832825,0,0,0
ds2waudio_1.sys,ds2waudio_1.sys,no sinks found,36.162511110305786,0,0,0
ds2waudioks.sys,ds2waudioks.sys,,3.9546172618865967,0,0,0
ds2waudioks_1.sys,ds2waudioks_1.sys,,3.840456247329712,0,0,0
dvalz.sys,dvalz.sys,timeout,300.1005346775055,0,0,0
dvb7700all_1.sys,dvb7700all_1.sys,timeout,300.1107642650604,0,0,0
e100b325.sys,e100b325.sys,,4.130251407623291,0,0,0
e100b325_1.sys,e100b325_1.sys,,4.028524398803711,0,0,0
e100bnt5.sys,e100bnt5.sys,,3.750044822692871,0,0,0
e100bnt5_1.sys,e100bnt5_1.sys,,3.671560525894165,0,0,0
e1808usb.sys,e1808usb.sys,no sinks found,157.30320119857788,0,0,0
e1808usb_1.sys,e1808usb_1.sys,no sinks found,157.48882174491882,0,0,0
e1G5132e.sys,e1g5132e.sys,,4.289654731750488,0,0,0
e1G5132e_1.sys,e1g5132e_1.sys,,4.061994314193726,0,0,0
e1c5132.sys,e1c51.sys,,3.860037088394165,0,0,0
e1c5132_1.sys,e1c5132_1.sys,,3.881131649017334,0,0,0
e1c51x64.sys,e1c51.sys,,4.011766195297241,0,0,0
e1c51x64_1.sys,e1c51x64_1.sys,,4.058791875839233,0,0,0
e1c6032.sys,e1c60.sys,,3.9429447650909424,0,0,0
e1c6032_1.sys,e1c6032_1.sys,,3.952775716781616,0,0,0
e1c60x64.sys,e1c60.sys,,3.902510404586792,0,0,0
e1c60x64_1.sys,e1c60x64_1.sys,,4.009911298751831,0,0,0
e1d.sys,e1d.sys,,3.70106840133667,0,0,0
e1d5132.sys,e1d51.sys,,3.4233882427215576,0,0,0
e1d5132_1.sys,e1d5132_1.sys,,3.3908140659332275,0,0,0
e1d51x64.sys,e1d51.sys,,4.054865121841431,0,0,0
e1d51x64_1.sys,e1d51x64_1.sys,,4.14969539642334,0,0,0
e1d6232.sys,e1d62.sys,,3.997565746307373,0,0,0
e1d6232_1.sys,e1d6232_1.sys,,3.900848150253296,0,0,0
e1d62x64.sys,e1d62.sys,,3.722846508026123,0,0,0
e1d62x64_1.sys,e1d62x64_1.sys,,3.57879376411438,0,0,0
e1d6332.sys,e1d63.sys,,3.7246127128601074,0,0,0
e1d6332_1.sys,e1d6332_1.sys,,3.6532223224639893,0,0,0
e1d63x64.sys,e1d63.sys,,4.043949604034424,0,0,0
e1d63x64_1.sys,e1d63x64_1.sys,,3.9204583168029785,0,0,0
e1d6432.sys,e1d64.sys,,3.84844970703125,0,0,0
e1d6432_1.sys,e1d6432_1.sys,,3.792952060699463,0,0,0
e1d64x64.sys,e1d.sys,,4.148494005203247,0,0,0
e1d64x64_1.sys,e1d64x64_1.sys,,4.0631420612335205,0,0,0
e1d6532.sys,e1d65.sys,,4.054643630981445,0,0,0
e1d6532_1.sys,e1d6532_1.sys,,4.031078815460205,0,0,0
e1d65x64.sys,e1d65.sys,,3.974177122116089,0,0,0
e1d65x64_1.sys,e1d65x64_1.sys,,4.005114316940308,0,0,0
e1d68x64.sys,e1d68.sys,,3.7894644737243652,0,0,0
e1d68x64_1.sys,e1d68x64_1.sys,,3.7532827854156494,0,0,0
e1d_1.sys,e1d_1.sys,,3.5397093296051025,0,0,0
e1e5132.sys,e1e51.sys,,4.355176687240601,0,0,0
e1e5132_1.sys,e1e5132_1.sys,,4.136736631393433,0,0,0
e1e5132e.sys,e1e5132e.sys,,3.88704252243042,0,0,0
e1e5132e_1.sys,e1e5132e_1.sys,,3.9056520462036133,0,0,0
e1e6032.sys,e1e60.sys,,4.26066255569458,0,0,0
e1e6032_1.sys,e1e6032_1.sys,,4.288169860839844,0,0,0
e1e6032e.sys,e1e6032e.sys,,4.16543436050415,0,0,0
e1e6032e_1.sys,e1e6032e_1.sys,,4.180102825164795,0,0,0
e1e6232.sys,e1e62.sys,,4.291399955749512,0,0,0
e1e6232_1.sys,e1e6232_1.sys,,4.180660724639893,0,0,0
e1e6232e.sys,e1e6232e.sys,,4.112189531326294,0,0,0
e1e6232e_1.sys,e1e6232e_1.sys,,4.253037691116333,0,0,0
e1k5132.sys,e1k51.sys,,3.847363233566284,0,0,0
e1k5132_1.sys,e1k5132_1.sys,,4.025012493133545,0,0,0
e1k51x64.sys,e1k51.sys,,3.9370219707489014,0,0,0
e1k51x64_1.sys,e1k51x64_1.sys,,3.769739866256714,0,0,0
e1k6032.sys,e1k60.sys,,3.6991984844207764,0,0,0
e1k6032_1.sys,e1k6032_1.sys,,3.7157692909240723,0,0,0
e1k60x64.sys,e1k60.sys,,3.950697898864746,0,0,0
e1k60x64_1.sys,e1k60x64_1.sys,,4.034921884536743,0,0,0
e1k6232.sys,e1k62.sys,,4.002181053161621,0,0,0
e1k6232_1.sys,e1k6232_1.sys,,3.977858304977417,0,0,0
e1k62x64.sys,e1k62.sys,,3.7698144912719727,0,0,0
e1k62x64_1.sys,e1k62x64_1.sys,,3.819638252258301,0,0,0
e1k6332.sys,e1k63.sys,,4.169782876968384,0,0,0
e1k6332_1.sys,e1k6332_1.sys,,4.08944845199585,0,0,0
e1k63x64.sys,e1k63.sys,,4.03524374961853,0,0,0
e1k63x64_1.sys,e1k63x64_1.sys,,3.8734230995178223,0,0,0
e1q5132.sys,e1q51.sys,,3.577059745788574,0,0,0
e1q5132_1.sys,e1q5132_1.sys,,3.716348886489868,0,0,0
e1q51x64.sys,e1q51.sys,,4.227715969085693,0,0,0
e1q51x64_1.sys,e1q51x64_1.sys,,4.202720880508423,0,0,0
e1q6032.sys,e1q60.sys,,3.762998580932617,0,0,0
e1q6032_1.sys,e1q6032_1.sys,,3.591378688812256,0,0,0
e1q60x64.sys,e1q60.sys,,4.061107397079468,0,0,0
e1q60x64_1.sys,e1q60x64_1.sys,,3.9988274574279785,0,0,0
e1q6232.sys,e1q62.sys,,3.997439384460449,0,0,0
e1q6232_1.sys,e1q6232_1.sys,,4.023828744888306,0,0,0
e1q62x64.sys,e1q62.sys,,3.846686601638794,0,0,0
e1q62x64_1.sys,e1q62x64_1.sys,,3.7241427898406982,0,0,0
e1q6332.sys,e1q63.sys,,4.140291929244995,0,0,0
e1q6332_1.sys,e1q6332_1.sys,,4.073318719863892,0,0,0
e1q63x64.sys,e1q63.sys,,3.8382949829101562,0,0,0
e1q63x64_1.sys,e1q63x64_1.sys,,3.8387162685394287,0,0,0
e1r5132.sys,e1r51.sys,,3.407130002975464,0,0,0
e1r5132_1.sys,e1r5132_1.sys,,3.7031149864196777,0,0,0
e1r51x64.sys,e1r51.sys,,4.255497932434082,0,0,0
e1r51x64_1.sys,e1r51x64_1.sys,,4.199597358703613,0,0,0
e1r6032.sys,e1r60.sys,,3.734260082244873,0,0,0
e1r6032_1.sys,e1r6032_1.sys,,3.732510805130005,0,0,0
e1r60x64.sys,e1r60.sys,,4.034954309463501,0,0,0
e1r60x64_1.sys,e1r60x64_1.sys,,4.026431083679199,0,0,0
e1r6232.sys,e1r62.sys,,3.7038307189941406,0,0,0
e1r6232_1.sys,e1r6232_1.sys,,3.9412453174591064,0,0,0
e1r62x64.sys,e1r62.sys,,3.6329903602600098,0,0,0
e1r62x64_1.sys,e1r62x64_1.sys,,3.8311896324157715,0,0,0
e1r6332.sys,e1r63.sys,,3.894256353378296,0,0,0
e1r6332_1.sys,e1r6332_1.sys,,3.8453471660614014,0,0,0
e1r63x64.sys,e1r63.sys,,3.8533406257629395,0,0,0
e1r63x64_1.sys,e1r63x64_1.sys,,3.766068935394287,0,0,0
e1r6432.sys,e1r64.sys,,3.8183717727661133,0,0,0
e1r6432_1.sys,e1r6432_1.sys,,3.89853835105896,0,0,0
e1r64x64.sys,e1r.sys,,3.8460538387298584,0,0,0
e1r64x64_1.sys,e1r64x64_1.sys,,3.5756983757019043,0,0,0
e1r6532.sys,e1r65.sys,,3.5986382961273193,0,0,0
e1r6532_1.sys,e1r6532_1.sys,,3.880150556564331,0,0,0
e1r65x64.sys,e1r65.sys,,3.8177502155303955,0,0,0
e1r65x64_1.sys,e1r65x64_1.sys,,3.8731460571289062,0,0,0
e1r6832.sys,e1r68.sys,,3.875474452972412,0,0,0
e1r6832_1.sys,e1r6832_1.sys,,3.7752511501312256,0,0,0
e1r68x64.sys,e1r68.sys,,3.752732992172241,0,0,0
e1r68x64_1.sys,e1r68x64_1.sys,,3.7297377586364746,0,0,0
e1rxp5132.sys,e1rxp51.sys,,3.9386632442474365,0,0,0
e1rxp5132_1.sys,e1rxp5132_1.sys,,3.7422549724578857,0,0,0
e1s6232.sys,e1s62.sys,,3.8081281185150146,0,0,0
e1s6232_1.sys,e1s6232_1.sys,,3.803273916244507,0,0,0
e1s62x64.sys,e1s62.sys,,3.688304901123047,0,0,0
e1s62x64_1.sys,e1s62x64_1.sys,,3.7533607482910156,0,0,0
e1s6332.sys,e1s63.sys,,3.951167583465576,0,0,0
e1s6332_1.sys,e1s6332_1.sys,,4.014274835586548,0,0,0
e1s63x64.sys,e1s63.sys,,3.9382712841033936,0,0,0
e1s63x64_1.sys,e1s63x64_1.sys,,3.7973294258117676,0,0,0
e1s6432.sys,e1s64.sys,,3.8950304985046387,0,0,0
e1s6432_1.sys,e1s6432_1.sys,,4.1076819896698,0,0,0
e1s64x64.sys,e1s.sys,,3.8029937744140625,0,0,0
e1s64x64_1.sys,e1s64x64_1.sys,,3.7532777786254883,0,0,0
e1s6532.sys,e1s65.sys,,4.247552156448364,0,0,0
e1s6532_1.sys,e1s6532_1.sys,,4.1662046909332275,0,0,0
e1s65x64.sys,e1s65.sys,,3.963439464569092,0,0,0
e1s65x64_1.sys,e1s65x64_1.sys,,4.020271301269531,0,0,0
e1s6832.sys,e1s68.sys,,4.0425121784210205,0,0,0
e1s6832_1.sys,e1s6832_1.sys,,3.998117446899414,0,0,0
e1s68x64.sys,e1s68.sys,,4.100900650024414,0,0,0
e1s68x64_1.sys,e1s68x64_1.sys,,4.035052299499512,0,0,0
e1y5132.sys,e1y51.sys,,4.1774280071258545,0,0,0
e1y5132_1.sys,e1y5132_1.sys,,4.11939811706543,0,0,0
e1y51x64.sys,e1y51.sys,,4.232755899429321,0,0,0
e1y6032.sys,e1y60.sys,,4.1526219844818115,0,0,0
e1y60x64.sys,e1y60.sys,,4.209250211715698,0,0,0
e1y6232.sys,e1y62.sys,,4.149448394775391,0,0,0
e1y62x64.sys,e1y62.sys,,3.9850661754608154,0,0,0
e22XPx86.sys,e22.sys,,3.5648021697998047,0,0,0
e22w8x64.sys,e22w8.sys,,4.3261213302612305,0,0,0
e22w8x86.sys,e22w8.sys,,3.7882113456726074,0,0,0
e24W8x86.sys,e24w8.sys,,3.375974178314209,0,0,0
e24w10x86.sys,e24w10.sys,,3.85137677192688,0,0,0
e24w7x86.sys,e24w7.sys,,3.678201198577881,0,0,0
e2f.sys,e2f.sys,,3.8862459659576416,0,0,0
e2f68_1.sys,e2f68_1.sys,,3.7841076850891113,0,0,0
e2kw10x64.sys,e2kw10.sys,,3.9306349754333496,0,0,0
e2kw7x64.sys,e2kw7.sys,,4.025295734405518,0,0,0
e2kw7x86.sys,e2kw7.sys,,4.106618165969849,0,0,0
e2kw8x64.sys,e2kw8.sys,,4.032233953475952,0,0,0
e2kw8x86.sys,e2kw8.sys,,4.259991407394409,0,0,0
e2xw10x64.sys,e2xw10.sys,,3.890916585922241,0,0,0
e2xw10x86.sys,e2xw10.sys,,4.116521596908569,0,0,0
e2xw7x64.sys,e2xw7.sys,,3.7042195796966553,0,0,0
e2xw7x86.sys,e2xw7.sys,,3.5505809783935547,0,0,0
e2xw8x86.sys,e2xw8.sys,,3.967076539993286,0,0,0
e36gbus.sys,e36gbus.sys,timeout,300.04094433784485,0,0,0
e36gbus_1.sys,e36gbus_1.sys,no sinks found,12.59284782409668,0,0,0
e36gmdm.sys,e36gmdm.sys,timeout,300.05403304100037,0,0,0
e36gmdm_1.sys,e36gmdm_1.sys,timeout,300.0580654144287,0,0,0
e36gmgmt.sys,e36gmgmt.sys,timeout,300.0244641304016,0,0,0
e36gmgmt_1.sys,e36gmgmt_1.sys,timeout,300.0182328224182,0,0,0
e36w2nd5.sys,e36w2nd5.sys,,4.224887371063232,0,0,0
e36w2nd5_1.sys,e36w2nd5_1.sys,,4.1940834522247314,0,0,0
e36w2unic.sys,e36w2unic.sys,timeout,300.0146334171295,0,0,0
e36w2unic_1.sys,e36w2unic_1.sys,timeout,300.0223157405853,0,0,0
e36wbus.sys,e36wbus.sys,timeout,300.02581572532654,0,0,0
e36wbus_1.sys,e36wbus_1.sys,timeout,300.03888869285583,0,0,0
e36wgps.sys,e36wgps.sys,no sinks found,4.2554192543029785,0,0,0
e36wgps64.sys,e36wgps.sys,timeout,300.02465295791626,0,0,0
e36wgps64_1.sys,e36wgps64_1.sys,timeout,300.0539593696594,0,0,0
e36wgps_1.sys,e36wgps_1.sys,no sinks found,4.18821382522583,0,0,0
e36wmdm.sys,e36wmdm.sys,timeout,300.02794098854065,0,0,0
e36wmdm_1.sys,e36wmdm_1.sys,timeout,300.04970383644104,0,0,0
e36wmgmt.sys,e36wmgmt.sys,timeout,300.0243101119995,0,0,0
e36wmgmt_1.sys,e36wmgmt_1.sys,timeout,300.274658203125,0,0,0
e36wnd5.sys,e36wnd5.sys,,4.168130159378052,0,0,0
e36wnd5_1.sys,e36wnd5_1.sys,,4.2144012451171875,0,0,0
e36wunic.sys,e36wunic.sys,timeout,300.0133709907532,0,0,0
e36wunic_1.sys,e36wunic_1.sys,timeout,300.00825452804565,0,0,0
e3xuw10x64.sys,e3xuw10.sys,,4.053664922714233,0,0,0
e3xw10x64.sys,e3xw10.sys,,3.6642465591430664,0,0,0
e3xw10x86.sys,e3xw10.sys,,4.240309476852417,0,0,0
e3xw7x64.sys,e3xw7.sys,,4.011888265609741,0,0,0
e3xw7x86.sys,e3xw7.sys,,4.192551136016846,0,0,0
e3xw8x64.sys,e3xw8.sys,,4.080454349517822,0,0,0
e3xw8x86.sys,e3xw8.sys,,4.160825252532959,0,0,0
e5xw10x64.sys,e5xw10.sys,,3.924344539642334,0,0,0
eFE5b32e.sys,efe5b32e.sys,,3.952260971069336,0,0,0
eWinIo64.sys,ewinio.sys,timeout,300.0095684528351,0,0,0
eWinIo64_1.sys,ewinio64_1.sys,timeout,300.0156784057617,0,0,0
echo1394.sys,echo1394.sys,,3.894228935241699,0,0,0
echo1394_1.sys,echo1394_1.sys,,3.6981093883514404,0,0,0
echo24.sys,echo24.sys,,4.011180877685547,0,0,0
echo24_1.sys,echo24_1.sys,,4.046859502792358,0,0,0
echo3g.sys,echo3g.sys,,3.7100415229797363,0,0,0
echo3g_1.sys,echo3g_1.sys,,3.7589900493621826,0,0,0
echoaio.sys,echoaio.sys,no sinks found,35.37589740753174,0,0,0
echoaio_1.sys,echoaio_1.sys,no sinks found,35.16829752922058,0,0,0
echoaioks.sys,echoaioks.sys,,3.4182233810424805,0,0,0
echoaioks_1.sys,echoaioks_1.sys,,3.524979829788208,0,0,0
echondgo.sys,echondgo.sys,,3.630631446838379,0,0,0
echondgo_1.sys,echondgo_1.sys,,3.431347608566284,0,0,0
elvidcap.sys,elvidcap.sys,,4.413614511489868,0,0,0
elxfc.sys,elxfc.sys,,4.207750082015991,0,0,0
elxfc_1.sys,elxfc_1.sys,,4.166431665420532,0,0,0
elxplus.sys,elxplus.sys,no sinks found,5.242896318435669,0,0,0
elxplus_1.sys,elxplus_1.sys,no sinks found,5.088754177093506,0,0,0
emBDA.sys,embda.sys,,3.8598272800445557,0,0,0
emBDA64.sys,embda.sys,,4.12674355506897,0,0,0
emBDA64_1.sys,embda64_1.sys,,3.653186082839966,0,0,0
emBDA64_2.sys,embda64_2.sys,,3.777064561843872,0,0,0
emBDA_1.sys,embda_1.sys,,3.6774070262908936,0,0,0
emBDA_2.sys,embda_2.sys,,3.7310526371002197,0,0,0
emBDA_3.sys,embda_3.sys,,3.7377219200134277,0,0,0
emBDA_4.sys,embda_4.sys,,3.9703691005706787,0,0,0
emDevice.sys,emdevice.sys,,3.7222254276275635,0,0,0
emDevice64.sys,emdevice.sys,,4.266458034515381,0,0,0
emDevice64_2.sys,emdevice64_2.sys,,3.8961548805236816,0,0,0
emDevice64_3.sys,emdevice64_3.sys,,3.6933400630950928,0,0,0
emDevice_2.sys,emdevice_2.sys,,3.9177188873291016,0,0,0
emDevice_3.sys,emdevice_3.sys,,3.720794200897217,0,0,0
emOEM.sys,emoem.sys,no sinks found,4.342480182647705,0,0,0
emOEM64.sys,emoem.sys,no sinks found,4.297757863998413,0,0,0
emOEM64_1.sys,emoem64_1.sys,no sinks found,3.869823694229126,0,0,0
emOEM64_2.sys,emoem64_2.sys,no sinks found,3.855642318725586,0,0,0
emOEM_1.sys,emoem_1.sys,no sinks found,4.319769859313965,0,0,0
emOEM_2.sys,emoem_2.sys,no sinks found,4.261375665664673,0,0,0
emScan.sys,emscan.sys,no sinks found,58.32978844642639,0,0,0
emScan64.sys,emscan.sys,no sinks found,8.265755414962769,0,0,0
emscan64_2.sys,emscan64_2.sys,no sinks found,7.8656182289123535,0,0,0
emscan64_3.sys,emscan64_3.sys,no sinks found,7.961654186248779,0,0,0
emscan_2.sys,emscan_2.sys,no sinks found,7.814473867416382,0,0,0
emscan_3.sys,emscan_3.sys,no sinks found,6.421198606491089,0,0,0
enecirhidma.sys,enecirhidma.sys,,4.488937616348267,0,0,0
eposaudio.sys,eposaudio.sys,,3.3185651302337646,0,0,0
eposaudio_1.sys,eposaudio_1.sys,,3.297060489654541,0,0,0
esiatm4uxl.sys,esiatm4uxl.sys,,3.6113548278808594,0,0,0
esiatm4uxl_1.sys,esiatm4uxl_1.sys,,3.6339855194091797,0,0,0
esim4uxl.sys,esim4uxl.sys,,3.893702507019043,0,0,0
esim4uxl_1.sys,esim4uxl_1.sys,,4.047034740447998,0,0,0
esim8uxl.sys,esim8uxl.sys,,4.087777853012085,0,0,0
esim8uxl_1.sys,esim8uxl_1.sys,,4.058079719543457,0,0,0
esiptmid.sys,esiptmid.sys,,4.04764723777771,0,0,0
esiptmid_1.sys,esiptmid_1.sys,,4.163708686828613,0,0,0
esiu24.sys,esiu24.sys,no sinks found,153.61121463775635,0,0,0
esiu24_1.sys,esiu24_1.sys,no sinks found,154.98143529891968,0,0,0
esiu2a.sys,esiu2a.sys,no sinks found,160.55420398712158,0,0,0
esiu2a_1.sys,esiu2a_1.sys,no sinks found,160.24350714683533,0,0,0
et232.sys,et2.sys,VULNERABLE,6.805067777633667,1,0,0
etusbf.sys,etusbf.sys,no sinks found,6.37230658531189,0,0,0
euphoniaAudio64.sys,euphoniaaudio.sys,,3.975231647491455,0,0,0
euphoniaAudio64_1.sys,euphoniaaudio64_1.sys,,3.891782760620117,0,0,0
evbda.sys,evbda.sys,,4.133789300918579,0,0,0
evbdx.sys,evbdx.sys,,3.963134288787842,0,0,0
ews88wdm.sys,ews88wdm.sys,no sinks found,4.272578001022339,0,0,0
ews88wdm64.sys,ews88wdm.sys,no sinks found,8.779192447662354,0,0,0
ews88wdm64_1.sys,ews88wdm64_1.sys,no sinks found,8.840617895126343,0,0,0
ews88wdm_1.sys,ews88wdm_1.sys,no sinks found,4.115602254867554,0,0,0
exarmpio.sys,exarmpio.sys,,107.0382833480835,0,0,0
facap.sys,facap.sys,,3.8313119411468506,0,0,0
fasusbaudio-axe-fxIII.sys,fasusbaudio-axe-fxiii.sys,no sinks found,4.394822597503662,0,0,0
fasusbaudio-axe-fxIII_1.sys,fasusbaudio-axe-fxiii_1.sys,no sinks found,4.166996240615845,0,0,0
fasusbaudio-axe-fxIIIks.sys,fasusbaudio-axe-fxiiiks.sys,,3.8256537914276123,0,0,0
fasusbaudio-axe-fxIIIks_1.sys,fasusbaudio-axe-fxiiiks_1.sys,,3.819633960723877,0,0,0
fasusbaudioFAS4.sys,fasusbaudiofas4.sys,no sinks found,4.335205316543579,0,0,0
fasusbaudioFAS4_1.sys,fasusbaudiofas4_1.sys,no sinks found,4.357743740081787,0,0,0
fasusbaudioFAS4ks.sys,fasusbaudiofas4ks.sys,,3.972944974899292,0,0,0
fasusbaudioFAS4ks_1.sys,fasusbaudiofas4ks_1.sys,,3.967628240585327,0,0,0
fasusbaudioFM9.sys,fasusbaudiofm9.sys,no sinks found,4.214926481246948,0,0,0
fasusbaudioFM9_1.sys,fasusbaudiofm9_1.sys,no sinks found,4.396772623062134,0,0,0
fasusbaudioFM9ks.sys,fasusbaudiofm9ks.sys,,3.832368850708008,0,0,0
fasusbaudioFM9ks_1.sys,fasusbaudiofm9ks_1.sys,,3.7824652194976807,0,0,0
fb3se.sys,fb3se.sys,timeout,300.02284693717957,0,0,0
fb3se_x64.sys,fb3se.sys,timeout,300.02255058288574,0,0,0
fbiosdrv.sys,fbiosdrv.sys,VULNERABLE,9.485658884048462,0,0,0
fei5132.sys,fei51.sys,,3.525026559829712,0,0,0
fei51x64.sys,fei51.sys,,3.492539167404175,0,0,0
fei6232.sys,fei62.sys,,3.703986167907715,0,0,0
fei62x64.sys,fei62.sys,,3.7916934490203857,0,0,0
ffusb2audio.sys,ffusb2audio.sys,,4.190829038619995,0,0,0
ffusb2audio_1.sys,ffusb2audio_1.sys,,4.153019905090332,0,0,0
ffusbaudio.sys,ffusbaudio.sys,,3.757246494293213,0,0,0
ffusbaudio_1.sys,ffusbaudio_1.sys,,3.785611152648926,0,0,0
fibo_com.sys,fibo_com.sys,no sinks found,4.042349576950073,0,0,0
fibo_com_1.sys,fibo_com_1.sys,no sinks found,4.004745006561279,0,0,0
fibo_com_x64.sys,fibo_com.sys,timeout,300.0179512500763,0,0,0
fibo_com_x64_1.sys,fibo_com_x64_1.sys,timeout,300.0276675224304,0,0,0
fibo_mi.sys,fibo_mi.sys,no sinks found,4.421360969543457,0,0,0
fibo_mi_1.sys,fibo_mi_1.sys,no sinks found,4.346268653869629,0,0,0
fibo_mi_x64.sys,fibo_mi.sys,no sinks found,8.199642658233643,0,0,0
fibo_mi_x64_1.sys,fibo_mi_x64_1.sys,no sinks found,8.127967596054077,0,0,0
fiio_usbaudio.sys,fiio_usbaudio.sys,no sinks found,36.0575487613678,0,0,0
fiio_usbaudio_1.sys,fiio_usbaudio_1.sys,no sinks found,35.770724058151245,0,0,0
fiio_usbaudioks.sys,fiio_usbaudioks.sys,,3.627784013748169,0,0,0
fiio_usbaudioks_1.sys,fiio_usbaudioks_1.sys,,3.4970626831054688,0,0,0
firadi64.sys,firadi.sys,,23.93393039703369,0,0,0
firadi64_1.sys,firadi64_1.sys,,13.523493766784668,0,0,0
firadisk.sys,firadisk.sys,,25.63508677482605,0,0,0
firadisk_1.sys,firadisk_1.sys,,25.45521879196167,0,0,0
fixustor.sys,fixustor.sys,no sinks found,197.6531982421875,0,0,0
fjbtndrv.sys,fjbtndrv.sys,,3.9331233501434326,0,0,0
fl2000.sys,fl2000.sys,,3.9858627319335938,0,0,0
fl2000_1.sys,fl2000_1.sys,,4.172605514526367,0,0,0
fpwinio.sys,fpwinio.sys,VULNERABLE,17.049754858016968,2,0,0
fpwinio_1.sys,fpwinio_1.sys,VULNERABLE,300.07149147987366,1,0,0
fsbrldsp.sys,fsbrldsp.sys,no sinks found,4.361703634262085,0,0,0
fspad_win732.sys,fspad_win7.sys,,4.032445669174194,0,0,0
fspad_xp32.sys,fspad_.sys,,3.924375057220459,0,0,0
ftdibus.sys,ftdibus.sys,no sinks found,5.13796854019165,0,0,0
fwlanusb6_xp.sys,fwlanusb6_.sys,,4.041849136352539,0,0,0
gc0310.sys,gc0310.sys,,3.4133684635162354,0,0,0
gc2235.sys,gc2235.sys,,3.598552703857422,0,0,0
gc2355.sys,gc2355.sys,,3.4074177742004395,0,0,0
gc5005.sys,gc5005.sys,,3.710049629211426,0,0,0
gc5035.sys,gc5035.sys,,3.770709753036499,0,0,0
ggsomc.sys,ggsomc.sys,,3.7316713333129883,0,0,0
glavcam.sys,glavcam.sys,,4.406219959259033,0,0,0
glidehid.sys,glidehid.sys,,3.8838655948638916,0,0,0
glusbflt.sys,glusbflt.sys,,4.4220287799835205,0,0,0
gmm.sys,gmm.sys,,3.8591558933258057,0,0,0
gna.sys,gna.sys,,3.7681052684783936,0,0,0
gna_1.sys,gna_1.sys,,3.5616931915283203,0,0,0
grdkey.sys,grdkey.sys,timeout,300.0307710170746,0,0,0
grdkey_1.sys,grdkey_1.sys,timeout,300.03896403312683,0,0,0
grdusb.sys,grdusb.sys,timeout,300.02659702301025,0,0,0
grdusb_1.sys,grdusb_1.sys,timeout,300.0219361782074,0,0,0
grmn1200.sys,grmn1200.sys,timeout,300.2686598300934,0,0,0
grmngen.sys,grmngen.sys,,3.8080060482025146,0,0,0
grmnusb.sys,grmnusb.sys,no sinks found,4.302375078201294,0,0,0
h219.sys,h219.sys,no sinks found,4.04946494102478,0,0,0
h219_1.sys,h219_1.sys,no sinks found,4.086175918579102,0,0,0
h36wgps.sys,h36wgps.sys,no sinks found,4.001314401626587,0,0,0
h36wgps64.sys,h36wgps.sys,timeout,300.01215839385986,0,0,0
h36wgps64_1.sys,h36wgps64_1.sys,timeout,300.01453018188477,0,0,0
h36wgps_1.sys,h36wgps_1.sys,no sinks found,3.943357229232788,0,0,0
hailokm.sys,hailokm.sys,,3.61033034324646,0,0,0
hcw95rc.sys,hcw95rc.sys,,3.7724854946136475,0,0,0
hcw95rc_1.sys,hcw95rc_1.sys,,3.7084908485412598,0,0,0
hcwD1cap.sys,hcwd1cap.sys,,3.8999979496002197,0,0,0
hcwD1cap_1.sys,hcwd1cap_1.sys,,3.8570022583007812,0,0,0
hcwD1xcd.sys,hcwd1xcd.sys,timeout,300.0319194793701,0,0,0
hcwD1xcd_1.sys,hcwd1xcd_1.sys,timeout,300.04444670677185,0,0,0
hcwD9bda.sys,hcwd9bda.sys,,3.431687831878662,0,0,0
hcwD9bda_1.sys,hcwd9bda_1.sys,,3.4917845726013184,0,0,0
hcwF9b64.sys,hcwf9b.sys,,3.857823133468628,0,0,0
hcwF9b64_1.sys,hcwf9b64_1.sys,,3.904975175857544,0,0,0
hcwF9bda.sys,hcwf9bda.sys,,3.9771535396575928,0,0,0
hcwF9bda_1.sys,hcwf9bda_1.sys,,3.9686434268951416,0,0,0
hcwhdpvr.sys,hcwhdpvr.sys,,3.9126904010772705,0,0,0
hcwhdpvr_1.sys,hcwhdpvr_1.sys,,3.867280960083008,0,0,0
hi556.sys,hi556.sys,,4.125992059707642,0,0,0
hidglobal_cdceem62.sys,hidglobal_cdceem62.sys,,3.497119903564453,0,0,0
hidglobal_cdceem62_x64.sys,hidglobal_cdceem62.sys,,3.4555389881134033,0,0,0
hidkmdf.sys,hidkmdf.sys,,3.8115715980529785,0,0,0
hidkmdf_2.sys,hidkmdf_2.sys,,3.8493716716766357,0,0,0
hidkmdf_3.sys,hidkmdf_3.sys,,4.0203328132629395,0,0,0
hidshim.sys,hidshim.sys,,4.76082444190979,0,0,0
hm1092.sys,hm1092.sys,,4.059975862503052,0,0,0
hm2056.sys,hm2056.sys,,3.380192279815674,0,0,0
hp_usbcom.sys,hp_usbcom.sys,,3.556201696395874,0,0,0
hpdskflt.sys,hpdskflt.sys,no sinks found,7.676480054855347,0,0,0
hpfx64bulk.sys,hpfx64bulk.sys,no sinks found,4.635058164596558,0,0,0
