driver_name,normalized_driver_name,dp_drivers_pack_extended_sinks_signed_timeout300_run0,dp_drivers_pack_extended_sinks_signed_timeout300_run0_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run0_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run0_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run0_rw_primitive_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1,dp_drivers_pack_extended_sinks_signed_timeout300_run1_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_rw_primitive_count,dp_drivers_pack_extended_sinks_signed_timeout300_run2,dp_drivers_pack_extended_sinks_signed_timeout300_run2_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run2_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run2_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run2_rw_primitive_count,dp_drivers_pack_extended_sinks_signed_timeout300_run5,dp_drivers_pack_extended_sinks_signed_timeout300_run5_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run5_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run5_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run5_rw_primitive_count
amd_xata_1.sys,amd_xata_1.sys,timeout,300.0099790096283,0,0,0,timeout,300.0101230144501,0,0,0,timeout,300.03450655937195,0,0,0,timeout,300.08073449134827,0,0,0
amdacpafd.sys,amdacpafd.sys,,3.9760682582855225,0,0,0,,4.239561557769775,0,0,0,,4.084310054779053,0,0,0,,3.7520761489868164,0,0,0
amdacpbt.sys,amdacpbt.sys,,3.974677801132202,0,0,0,,4.092095613479614,0,0,0,,4.146464586257935,0,0,0,,3.697418212890625,0,0,0
amdacpbus.sys,amdacpbus.sys,,4.286372423171997,0,0,0,,4.3878114223480225,0,0,0,,5.04296088218689,0,0,0,,4.113682746887207,0,0,0
amdacpbus2.sys,amdacpbus2.sys,,3.705317258834839,0,0,0,,3.7487988471984863,0,0,0,,3.8050169944763184,0,0,0,,3.758082389831543,0,0,0
amdacpksd.sys,amdacpksd.sys,no sinks found,4.333651542663574,0,0,0,no sinks found,4.920140266418457,0,0,0,no sinks found,4.753144979476929,0,0,0,no sinks found,5.2138917446136475,0,0,0
amdacpksd_1.sys,amdacpksd_1.sys,no sinks found,4.000397205352783,0,0,0,no sinks found,4.2223687171936035,0,0,0,no sinks found,4.579407691955566,0,0,0,no sinks found,4.1458964347839355,0,0,0
amdacpksd_2.sys,amdacpksd_2.sys,no sinks found,4.076749801635742,0,0,0,no sinks found,4.497074127197266,0,0,0,no sinks found,4.482030868530273,0,0,0,no sinks found,3.999802827835083,0,0,0
amdacpksl.sys,amdacpksl.sys,,3.8100783824920654,0,0,0,,4.322718620300293,0,0,0,,3.932277202606201,0,0,0,,3.965614080429077,0,0,0
amdacpksl_2.sys,amdacpksl_2.sys,,3.5896503925323486,0,0,0,,3.928215265274048,0,0,0,,3.7767529487609863,0,0,0,,3.8707351684570312,0,0,0
amdacpksl_3.sys,amdacpksl_3.sys,,3.68795108795166,0,0,0,,3.8909125328063965,0,0,0,,3.7814602851867676,0,0,0,,3.8551645278930664,0,0,0
amdacpksl_4.sys,amdacpksl_4.sys,,3.8373193740844727,0,0,0,,3.7925503253936768,0,0,0,,3.69191837310791,0,0,0,,3.9525444507598877,0,0,0
amdacpksl_5.sys,amdacpksl_5.sys,,3.726435899734497,0,0,0,,3.906317949295044,0,0,0,,3.7368886470794678,0,0,0,,3.956984281539917,0,0,0
amdacpksl_6.sys,amdacpksl_6.sys,,3.8478574752807617,0,0,0,,3.855506420135498,0,0,0,,4.205796718597412,0,0,0,,4.081550121307373,0,0,0
amdacpksl_8.sys,amdacpksl_8.sys,,3.386119842529297,0,0,0,,3.915015459060669,0,0,0,,3.6598284244537354,0,0,0,,3.9333508014678955,0,0,0
amdacpksl_9.sys,amdacpksl_9.sys,,3.7220346927642822,0,0,0,,3.926215648651123,0,0,0,,3.902839183807373,0,0,0,,3.9017903804779053,0,0,0
amdacpusb.sys,amdacpusb.sys,,4.153724193572998,0,0,0,,3.925133228302002,0,0,0,,4.1656928062438965,0,0,0,,3.854389190673828,0,0,0
amdcamera.sys,amdcamera.sys,,4.004244089126587,0,0,0,,3.903999090194702,0,0,0,,4.279826641082764,0,0,0,,3.8827176094055176,0,0,0
amdembspiflash.sys,amdembspiflash.sys,timeout,300.18048763275146,0,0,0,timeout,300.7200376987457,0,0,0,timeout,300.7296407222748,0,0,0,timeout,301.4779417514801,0,0,0
amdgbe.sys,amdgbe.sys,,4.022860765457153,0,0,0,,3.5899548530578613,0,0,0,,5.255820274353027,0,0,0,,3.928384780883789,0,0,0
amdgpio2.sys,amdgpio2.sys,,4.113370656967163,0,0,0,,4.116207838058472,0,0,0,,6.85352635383606,0,0,0,,6.187319040298462,0,0,0
amdgpio3.sys,amdgpio3.sys,,3.79185152053833,0,0,0,,3.9584133625030518,0,0,0,,5.972110271453857,0,0,0,,14.114734172821045,0,0,0
amdhdaudbus.sys,amdhdaudbus.sys,,3.8982698917388916,0,0,0,,3.5465595722198486,0,0,0,,6.116719961166382,0,0,0,,5.3202197551727295,0,0,0
amdi2c.sys,amdi2c.sys,,4.285132884979248,0,0,0,,3.6924970149993896,0,0,0,,6.6047468185424805,0,0,0,,4.284671068191528,0,0,0
amdi2scodec.sys,amdi2scodec.sys,,4.069131135940552,0,0,0,,3.6150879859924316,0,0,0,,6.75091552734375,0,0,0,,4.156224250793457,0,0,0
amdi2scodec_1.sys,amdi2scodec_1.sys,,3.9748947620391846,0,0,0,,3.5125644207000732,0,0,0,,6.1551690101623535,0,0,0,,4.124260663986206,0,0,0
amdiox64.sys,amdio.sys,timeout,300.07818269729614,0,0,0,timeout,300.03656578063965,0,0,0,timeout,299.98771929740906,0,0,0,timeout,300.322137594223,0,0,0
amdiox86.sys,amdio.sys,timeout,300.03929448127747,0,0,0,timeout,300.0425908565521,0,0,0,timeout,300.02160453796387,0,0,0,timeout,300.04878544807434,0,0,0
amdisp.sys,amdisp.sys,,4.134413957595825,0,0,0,,3.839484214782715,0,0,0,,5.12352991104126,0,0,0,,8.393495559692383,0,0,0
amdkfd.sys,amdkfd.sys,,71.44334936141968,0,0,0,,74.12398219108582,0,0,0,,77.91422843933105,0,0,0,,74.63039135932922,0,0,0
amdkfd_1.sys,amdkfd_1.sys,,76.61107563972473,0,0,0,,74.60508823394775,0,0,0,,83.76010799407959,0,0,0,,70.74297165870667,0,0,0
amdkfd_2.sys,amdkfd_2.sys,,119.85358786582947,0,0,0,,128.27161264419556,0,0,0,,157.33743047714233,0,0,0,,122.9230682849884,0,0,0
amdkmdag_10.sys,amdkmdag_10.sys,,21.238750457763672,0,0,0,,21.516334056854248,0,0,0,,22.00792121887207,0,0,0,,21.068838357925415,0,0,0
amdkmdag_11.sys,amdkmdag_11.sys,timeout,300.0293622016907,0,0,0,timeout,300.0680077075958,0,0,0,timeout,300.0427122116089,0,0,0,timeout,300.0337357521057,0,0,0
amdkmdag_12.sys,amdkmdag_12.sys,timeout,300.0339903831482,0,0,0,timeout,300.0449335575104,0,0,0,timeout,300.06239652633667,0,0,0,timeout,300.03700137138367,0,0,0
amdkmdag_13.sys,amdkmdag_13.sys,timeout,300.0478012561798,0,0,0,timeout,300.04377913475037,0,0,0,timeout,300.0504138469696,0,0,0,timeout,300.0455105304718,0,0,0
amdkmdag_14.sys,amdkmdag_14.sys,timeout,300.04074716567993,0,0,0,timeout,300.04659032821655,0,0,0,timeout,300.04763531684875,0,0,0,timeout,300.04330945014954,0,0,0
amdkmdag_15.sys,amdkmdag_15.sys,timeout,300.0332968235016,0,0,0,timeout,300.05218982696533,0,0,0,timeout,300.0481472015381,0,0,0,timeout,300.0458278656006,0,0,0
amdkmdag_17.sys,amdkmdag_17.sys,timeout,300.02617263793945,0,0,0,timeout,300.03395414352417,0,0,0,timeout,300.03864550590515,0,0,0,timeout,300.03105545043945,0,0,0
amdkmdag_18.sys,amdkmdag_18.sys,,21.22283911705017,0,0,0,,21.482054471969604,0,0,0,,22.30663275718689,0,0,0,,22.08241558074951,0,0,0
amdkmdag_19.sys,amdkmdag_19.sys,,21.06180429458618,0,0,0,,21.615095615386963,0,0,0,,21.896887063980103,0,0,0,,21.277591228485107,0,0,0
amdkmdag_2.sys,amdkmdag_2.sys,timeout,300.08278131484985,0,0,0,timeout,300.0336184501648,0,0,0,timeout,300.0470976829529,0,0,0,timeout,300.0472276210785,0,0,0
amdkmdag_21.sys,amdkmdag_21.sys,timeout,300.02890944480896,0,0,0,timeout,300.04222321510315,0,0,0,timeout,300.0484313964844,0,0,0,timeout,300.0448884963989,0,0,0
amdkmdag_4.sys,amdkmdag_4.sys,timeout,300.03410840034485,0,0,0,timeout,300.0397069454193,0,0,0,timeout,300.04705238342285,0,0,0,timeout,300.05186915397644,0,0,0
amdkmdag_6.sys,amdkmdag_6.sys,timeout,300.029803276062,0,0,0,timeout,300.0418026447296,0,0,0,timeout,300.04461336135864,0,0,0,timeout,300.03938269615173,0,0,0
amdkmdag_8.sys,amdkmdag_8.sys,timeout,300.04126167297363,0,0,0,timeout,300.0343189239502,0,0,0,timeout,300.0319685935974,0,0,0,timeout,300.0369975566864,0,0,0
amdkmdag_9.sys,amdkmdag_9.sys,,21.089395999908447,0,0,0,,21.61523151397705,0,0,0,,22.195785999298096,0,0,0,,21.683762311935425,0,0,0
amdkmdap.sys,amdkmdap.sys,,81.78893733024597,0,0,0,,79.01697182655334,0,0,0,,83.09231781959534,0,0,0,,77.31549286842346,0,0,0
amdkmdap_1.sys,amdkmdap_1.sys,,81.30693888664246,0,0,0,,81.2168037891388,0,0,0,,82.89788365364075,0,0,0,,79.0599844455719,0,0,0
amdkmdap_2.sys,amdkmdap_2.sys,,83.33809018135071,0,0,0,,80.56799292564392,0,0,0,,83.7909767627716,0,0,0,,78.74283790588379,0,0,0
amdkmdap_3.sys,amdkmdap_3.sys,,81.35437226295471,0,0,0,,80.96453881263733,0,0,0,,83.34939408302307,0,0,0,,78.94763994216919,0,0,0
amdkmdap_4.sys,amdkmdap_4.sys,,81.70481395721436,0,0,0,,81.81706523895264,0,0,0,,82.18518018722534,0,0,0,,79.45259308815002,0,0,0
amdkmdap_5.sys,amdkmdap_5.sys,,84.19514298439026,0,0,0,,81.73155522346497,0,0,0,,84.38425326347351,0,0,0,,79.26719188690186,0,0,0
amdmicropep.sys,amdmicropep.sys,,3.6370246410369873,0,0,0,,4.08580470085144,0,0,0,,3.6170036792755127,0,0,0,,3.8885087966918945,0,0,0
amdpmf.sys,amdpmf.sys,,3.7918529510498047,0,0,0,,4.089154005050659,0,0,0,,4.1713032722473145,0,0,0,,3.9227488040924072,0,0,0
amdpsp.sys,amdpsp.sys,,4.260574579238892,0,0,0,,4.079018831253052,0,0,0,,5.433172702789307,0,0,0,,7.099677562713623,0,0,0
amdsafd.sys,amdsafd.sys,,4.196315765380859,0,0,0,,3.7933688163757324,0,0,0,,5.980428457260132,0,0,0,,4.044641971588135,0,0,0
amdsdws.sys,amdsdws.sys,,4.2985520362854,0,0,0,,4.060297012329102,0,0,0,,4.492111444473267,0,0,0,,3.940396547317505,0,0,0
amdserial.sys,amdserial.sys,,5.319109916687012,0,0,0,,3.911982297897339,0,0,0,,7.795335054397583,0,0,0,,4.8047285079956055,0,0,0
amdsfhkmdf.sys,amdsfhkmdf.sys,,3.695098876953125,0,0,0,,3.7636280059814453,0,0,0,,5.5174641609191895,0,0,0,,3.7187085151672363,0,0,0
amdsfhkmdfi2c.sys,amdsfhkmdfi2c.sys,,3.9845504760742188,0,0,0,,3.6135575771331787,0,0,0,,5.939589023590088,0,0,0,,6.372903347015381,0,0,0
amdsfhspbi2c.sys,amdsfhspbi2c.sys,,4.161438465118408,0,0,0,,3.707214117050171,0,0,0,,7.690974712371826,0,0,0,,4.766753673553467,0,0,0
amdsndwireafd.sys,amdsndwireafd.sys,,3.621992826461792,0,0,0,,3.887113332748413,0,0,0,,3.6639294624328613,0,0,0,,4.004649877548218,0,0,0
amdspi.sys,amdspi.sys,,3.8825607299804688,0,0,0,,3.8937058448791504,0,0,0,,3.9813342094421387,0,0,0,,3.7466766834259033,0,0,0
amdssg64.sys,amdssg.sys,,3.8822524547576904,0,0,0,,4.092464447021484,0,0,0,,4.202020168304443,0,0,0,,7.115975379943848,0,0,0
amdtools.sys,amdtools.sys,timeout,300.02323818206787,0,0,0,timeout,300.00705003738403,0,0,0,timeout,300.0267069339752,0,0,0,timeout,300.0626037120819,0,0,0
amduart.sys,amduart.sys,,3.9071059226989746,0,0,0,,3.436748504638672,0,0,0,,7.773615598678589,0,0,0,,3.7256786823272705,0,0,0
amducsi.sys,amducsi.sys,,3.9551987648010254,0,0,0,,3.6888911724090576,0,0,0,,5.123455762863159,0,0,0,,4.818325519561768,0,0,0
amdusb4net.sys,amdusb4net.sys,,3.6063895225524902,0,0,0,,3.7120983600616455,0,0,0,,5.469636917114258,0,0,0,,7.350761890411377,0,0,0
amdwdt.sys,amdwdt.sys,,34.075196743011475,0,0,0,,30.894859552383423,0,0,0,,36.16324496269226,0,0,0,,55.24393677711487,0,0,0
amonusbu.sys,amonusbu.sys,no sinks found,154.11653208732605,0,0,0,no sinks found,155.74864602088928,0,0,0,no sinks found,158.07328867912292,0,0,0,no sinks found,150.45487546920776,0,0,0
amonusbu_1.sys,amonusbu_1.sys,no sinks found,152.73425340652466,0,0,0,no sinks found,154.50218439102173,0,0,0,no sinks found,158.7317178249359,0,0,0,no sinks found,151.73260402679443,0,0,0
aqnic620.sys,aqnic620.sys,,3.4611809253692627,0,0,0,,4.112318992614746,0,0,0,,4.670932054519653,0,0,0,,3.4578235149383545,0,0,0
aqnic630.sys,aqnic630.sys,,3.702038526535034,0,0,0,,4.008572816848755,0,0,0,,5.094815015792847,0,0,0,,3.8482844829559326,0,0,0
aqnic640.sys,aqnic640.sys,,3.7107276916503906,0,0,0,,4.014131307601929,0,0,0,,5.142160415649414,0,0,0,,3.830791711807251,0,0,0
aqnic650.sys,aqnic650.sys,,3.533334255218506,0,0,0,,4.0141894817352295,0,0,0,,4.33951210975647,0,0,0,,3.7228376865386963,0,0,0
aqnicusb.sys,aqnicusb.sys,,3.896432399749756,0,0,0,,4.038167238235474,0,0,0,,11.124103784561157,0,0,0,,3.7137553691864014,0,0,0
aqnicusb620.sys,aqnicusb620.sys,,4.273489952087402,0,0,0,,3.7620608806610107,0,0,0,,7.1827921867370605,0,0,0,,4.007555961608887,0,0,0
ar0330.sys,ar0330.sys,,3.8948922157287598,0,0,0,,3.983050584793091,0,0,0,,5.125822067260742,0,0,0,,3.6256706714630127,0,0,0
ar0543.sys,ar0543.sys,,4.407292604446411,0,0,0,,3.5864877700805664,0,0,0,,5.399494886398315,0,0,0,,4.344259738922119,0,0,0
ar6knwfx81.sys,ar6knwfx81.sys,,4.153998851776123,0,0,0,,3.872267484664917,0,0,0,,4.021107196807861,0,0,0,,3.9892444610595703,0,0,0
arcs_a64.sys,arcs_a.sys,,4.263752698898315,0,0,0,,3.8630025386810303,0,0,0,,6.261449575424194,0,0,0,,7.517448425292969,0,0,0
arcs_a64_1.sys,arcs_a64_1.sys,,4.0901713371276855,0,0,0,,3.8763444423675537,0,0,0,,5.925375461578369,0,0,0,,8.74186658859253,0,0,0
arcs_x86.sys,arcs.sys,,4.289669752120972,0,0,0,,4.360570907592773,0,0,0,,6.8970372676849365,0,0,0,,10.375543594360352,0,0,0
arcs_x86_1.sys,arcs_x86_1.sys,,4.274183034896851,0,0,0,,4.298539876937866,0,0,0,,6.82118821144104,0,0,0,,8.840415477752686,0,0,0
asahci32.sys,asahci.sys,,5.252506732940674,0,0,0,,3.789931297302246,0,0,0,,4.755975246429443,0,0,0,,6.555143117904663,0,0,0
asahci32_1.sys,asahci32_1.sys,,4.696009397506714,0,0,0,,3.6782443523406982,0,0,0,,6.233044624328613,0,0,0,,6.205291271209717,0,0,0
asahci64.sys,asahci.sys,,3.996518850326538,0,0,0,,3.805159568786621,0,0,0,,5.824261903762817,0,0,0,,6.2282092571258545,0,0,0
asahci64_1.sys,asahci64_1.sys,,3.9835281372070312,0,0,0,,4.067376375198364,0,0,0,,7.29255485534668,0,0,0,,6.279897212982178,0,0,0
asebio3.sys,asebio3.sys,no sinks found,5.16228461265564,0,0,0,no sinks found,4.701575040817261,0,0,0,no sinks found,8.721960067749023,0,0,0,no sinks found,9.685955286026001,0,0,0
asebio3_1.sys,asebio3_1.sys,no sinks found,5.029191970825195,0,0,0,no sinks found,4.639906406402588,0,0,0,no sinks found,8.476347923278809,0,0,0,no sinks found,11.352309703826904,0,0,0
assdv2.sys,assdv2.sys,no sinks found,4.281973123550415,0,0,0,no sinks found,4.479687929153442,0,0,0,no sinks found,4.848090648651123,0,0,0,no sinks found,14.69664740562439,0,0,0
astkmd.sys,astkmd.sys,,3.531153440475464,0,0,0,,3.826171398162842,0,0,0,,5.012739181518555,0,0,0,,3.460325241088867,0,0,0
astkmd_1.sys,astkmd_1.sys,,3.512723207473755,0,0,0,,3.8998584747314453,0,0,0,,4.92069673538208,0,0,0,,3.5149192810058594,0,0,0
atdcm64a.sys,atdcm64a.sys,VULNERABLE,300.0271453857422,0,0,0,VULNERABLE,300.0206913948059,0,0,0,VULNERABLE,300.0418472290039,0,0,0,VULNERABLE,300.0558316707611,0,0,0
atdcm64a_1.sys,atdcm64a_1.sys,VULNERABLE,300.033034324646,0,0,0,VULNERABLE,300.04144310951233,0,0,0,VULNERABLE,300.02965664863586,0,0,0,VULNERABLE,300.09139609336853,0,0,0
atdcm64a_2.sys,atdcm64a_2.sys,VULNERABLE,300.0356590747833,0,0,0,VULNERABLE,300.0209894180298,0,0,0,VULNERABLE,300.04250478744507,0,0,0,VULNERABLE,300.0600206851959,0,0,0
atdcm64a_3.sys,atdcm64a_3.sys,VULNERABLE,300.02009320259094,0,0,0,VULNERABLE,300.02230429649353,0,0,0,VULNERABLE,300.03362822532654,0,0,0,VULNERABLE,300.06975412368774,0,0,0
atdcm64a_4.sys,atdcm64a_4.sys,VULNERABLE,300.03448820114136,0,0,0,VULNERABLE,300.0415143966675,0,0,0,VULNERABLE,300.0502223968506,0,0,0,VULNERABLE,300.13679361343384,0,0,0
atdcm64a_5.sys,atdcm64a_5.sys,VULNERABLE,300.0248646736145,0,0,0,VULNERABLE,300.0173261165619,0,0,0,VULNERABLE,300.0444710254669,0,0,0,VULNERABLE,300.08153009414673,0,0,0
athdfu.sys,athdfu.sys,no sinks found,6.011119842529297,0,0,0,no sinks found,6.039594888687134,0,0,0,no sinks found,8.773615837097168,0,0,0,no sinks found,11.634392976760864,0,0,0
athdfu_1.sys,athdfu_1.sys,no sinks found,6.018121004104614,0,0,0,no sinks found,5.996371746063232,0,0,0,no sinks found,10.754327535629272,0,0,0,no sinks found,9.940054893493652,0,0,0
atheroscr.sys,atheroscr.sys,timeout,300.01513504981995,0,0,0,timeout,300.0154514312744,0,0,0,timeout,300.0535967350006,0,0,0,timeout,300.040650844574,0,0,0
atheroscr64.sys,atheroscr.sys,timeout,299.9987106323242,0,0,0,timeout,300.0071361064911,0,0,0,timeout,300.0609028339386,0,0,0,timeout,300.01294898986816,0,0,0
atheroscr64_1.sys,atheroscr64_1.sys,timeout,300.0047655105591,0,0,0,timeout,299.9999568462372,0,0,0,timeout,300.08283829689026,0,0,0,timeout,300.0148391723633,0,0,0
atheroscr_1.sys,atheroscr_1.sys,timeout,300.0175998210907,0,0,0,timeout,300.0187222957611,0,0,0,timeout,300.0495479106903,0,0,0,timeout,300.0245957374573,0,0,0
athr.sys,athr.sys,,4.330327749252319,0,0,0,,4.40645694732666,0,0,0,,4.629724740982056,0,0,0,,4.329474210739136,0,0,0
athrsd.sys,athrsd.sys,,3.54276704788208,0,0,0,,3.297408103942871,0,0,0,,5.171186208724976,0,0,0,,7.7752673625946045,0,0,0
athrsd_1.sys,athrsd_1.sys,,3.715022087097168,0,0,0,,3.4791529178619385,0,0,0,,7.014357089996338,0,0,0,,9.188361644744873,0,0,0
athrx.sys,athrx.sys,,3.9146358966827393,0,0,0,,3.8908729553222656,0,0,0,,4.2417356967926025,0,0,0,,3.9848685264587402,0,0,0
athuac.sys,athuac.sys,,4.310853958129883,0,0,0,,4.45885443687439,0,0,0,,4.75100040435791,0,0,0,,3.842160701751709,0,0,0
athuac8.sys,athuac8.sys,,4.429404020309448,0,0,0,,4.4289398193359375,0,0,0,,4.824086904525757,0,0,0,,3.839944362640381,0,0,0
athuac8x.sys,athuac8x.sys,,4.117835760116577,0,0,0,,4.2014429569244385,0,0,0,,4.044259786605835,0,0,0,,3.8720057010650635,0,0,0
athuacx.sys,athuacx.sys,,3.892327308654785,0,0,0,,4.0062172412872314,0,0,0,,4.073486089706421,0,0,0,,3.9587111473083496,0,0,0
athw10.sys,athw10.sys,,4.462940692901611,0,0,0,,4.255237579345703,0,0,0,,4.713634252548218,0,0,0,,4.460051536560059,0,0,0
athw10x.sys,athwbx.sys,,50.459070444107056,0,0,0,,51.83621072769165,0,0,0,,56.11442518234253,0,0,0,,50.85300374031067,0,0,0
athw8.sys,athw8.sys,,4.3651392459869385,0,0,0,,4.27739691734314,0,0,0,,4.594683647155762,0,0,0,,4.5382843017578125,0,0,0
athw8x.sys,athw8x.sys,,49.39614915847778,0,0,0,,49.62101984024048,0,0,0,,53.33808350563049,0,0,0,,48.34681272506714,0,0,0
athwb.sys,athwb.sys,,4.51115345954895,0,0,0,,4.283058404922485,0,0,0,,4.7427308559417725,0,0,0,,4.594101905822754,0,0,0
athwbx.sys,athwbx.sys,,51.05295133590698,0,0,0,,52.29208207130432,0,0,0,,55.81590509414673,0,0,0,,50.660462856292725,0,0,0
atidcmxx.sys,atidcmxx.sys,timeout,300.16130805015564,0,0,0,timeout,300.1706566810608,0,0,0,timeout,300.0942599773407,0,0,0,timeout,300.5555160045624,0,0,0
atidcmxx_1.sys,atidcmxx_1.sys,timeout,300.16306471824646,0,0,0,timeout,300.14493131637573,0,0,0,timeout,300.1388111114502,0,0,0,timeout,300.16354966163635,0,0,0
atidcmxx_2.sys,atidcmxx_2.sys,timeout,300.1446039676666,0,0,0,timeout,300.1911189556122,0,0,0,timeout,300.1035346984863,0,0,0,timeout,300.24793767929077,0,0,0
atidcmxx_3.sys,atidcmxx_3.sys,timeout,300.1945204734802,0,0,0,timeout,300.1680498123169,0,0,0,timeout,300.1788957118988,0,0,0,timeout,300.2109353542328,0,0,0
atidcmxx_4.sys,atidcmxx_4.sys,timeout,300.14109897613525,0,0,0,timeout,300.1386959552765,0,0,0,timeout,300.1470823287964,0,0,0,timeout,300.1131410598755,0,0,0
atihdw73.sys,atihdw73.sys,,3.7807488441467285,0,0,0,,3.5573742389678955,0,0,0,,6.911010980606079,0,0,0,,4.316192865371704,0,0,0
atihdw73_1.sys,atihdw73_1.sys,,3.7354135513305664,0,0,0,,3.5861337184906006,0,0,0,,5.376331090927124,0,0,0,,4.500926733016968,0,0,0
atihdw76.sys,atihdw76.sys,,3.5146377086639404,0,0,0,,4.007744312286377,0,0,0,,4.03498649597168,0,0,0,,4.334475755691528,0,0,0
atihdw76_1.sys,atihdw76_1.sys,,3.591120481491089,0,0,0,,3.986114978790283,0,0,0,,3.923933744430542,0,0,0,,4.362730026245117,0,0,0
atihdwb3.sys,atihdwb3.sys,,4.148460388183594,0,0,0,,3.4803643226623535,0,0,0,,5.735283613204956,0,0,0,,4.644981384277344,0,0,0
atihdwb3_1.sys,atihdwb3_1.sys,,4.067992925643921,0,0,0,,3.577861785888672,0,0,0,,5.926506042480469,0,0,0,,4.559133291244507,0,0,0
atihdwb6.sys,atihdwb6.sys,,3.641385078430176,0,0,0,,3.781538724899292,0,0,0,,5.2225182056427,0,0,0,,3.828752279281616,0,0,0
atihdwb6_1.sys,atihdwb6_1.sys,,3.5260939598083496,0,0,0,,3.6958558559417725,0,0,0,,5.653395175933838,0,0,0,,3.883155584335327,0,0,0
atihdwt3.sys,atihdwt3.sys,,4.331940174102783,0,0,0,,3.68803334236145,0,0,0,,5.461142063140869,0,0,0,,4.70137095451355,0,0,0
atihdwt3_1.sys,atihdwt3_1.sys,,4.322603702545166,0,0,0,,3.880220890045166,0,0,0,,5.340616703033447,0,0,0,,4.809221029281616,0,0,0
atihdwt6.sys,atihdwt6.sys,,3.7694313526153564,0,0,0,,4.379328489303589,0,0,0,,4.416831970214844,0,0,0,,4.114596843719482,0,0,0
atihdwt6_1.sys,atihdwt6_1.sys,,3.7716269493103027,0,0,0,,4.318684816360474,0,0,0,,4.38451075553894,0,0,0,,4.119298696517944,0,0,0
atikmdag.sys,atikmpag.sys,timeout,300.02372336387634,0,0,0,timeout,300.03404569625854,0,0,0,timeout,300.0441334247589,0,0,0,timeout,300.0409576892853,0,0,0
atikmdag_2.sys,atikmdag_2.sys,timeout,300.0454857349396,0,0,0,timeout,300.049693107605,0,0,0,timeout,300.06312441825867,0,0,0,timeout,300.049174785614,0,0,0
atikmdag_3.sys,atikmdag_3.sys,timeout,300.0479784011841,0,0,0,timeout,300.0499551296234,0,0,0,timeout,300.0512628555298,0,0,0,timeout,300.05237460136414,0,0,0
atikmdag_5.sys,atikmdag_5.sys,timeout,300.028977394104,0,0,0,timeout,300.04231452941895,0,0,0,timeout,300.0474419593811,0,0,0,timeout,300.0599591732025,0,0,0
atikmdag_6.sys,atikmdag_6.sys,timeout,300.04367184638977,0,0,0,timeout,300.03730154037476,0,0,0,timeout,300.0392153263092,0,0,0,timeout,300.0398530960083,0,0,0
atikmdag_8.sys,atikmdag_8.sys,timeout,300.02615189552307,0,0,0,timeout,300.03364300727844,0,0,0,timeout,300.04201316833496,0,0,0,timeout,300.0573012828827,0,0,0
atikmpag.sys,atikmpag.sys,,68.42813539505005,0,0,0,,70.94693922996521,0,0,0,,69.92245769500732,0,0,0,,67.3169116973877,0,0,0
atikmpag_1.sys,atikmpag_1.sys,,82.63738918304443,0,0,0,,81.69290709495544,0,0,0,,84.32233667373657,0,0,0,,78.85976243019104,0,0,0
atikmpag_2.sys,atikmpag_2.sys,,82.38210487365723,0,0,0,,81.28178286552429,0,0,0,,84.20506119728088,0,0,0,,77.78212571144104,0,0,0
atikmpag_3.sys,atikmpag_3.sys,,67.91125273704529,0,0,0,,71.06018495559692,0,0,0,,69.58750677108765,0,0,0,,67.15268111228943,0,0,0
atikmpag_4.sys,atikmpag_4.sys,,68.47026419639587,0,0,0,,70.66040921211243,0,0,0,,69.52729153633118,0,0,0,,68.72463417053223,0,0,0
atikmpag_5.sys,atikmpag_5.sys,,68.81664943695068,0,0,0,,72.11801671981812,0,0,0,,70.17164015769958,0,0,0,,69.02198481559753,0,0,0
atin650f.sys,atin650f.sys,,4.252419471740723,0,0,0,,3.611645460128784,0,0,0,,6.12027645111084,0,0,0,,3.7362451553344727,0,0,0
atind60a.sys,atind60a.sys,,4.074229001998901,0,0,0,,4.0564258098602295,0,0,0,,3.6006181240081787,0,0,0,,3.7266650199890137,0,0,0
atind60x.sys,atind60x.sys,,3.8157849311828613,0,0,0,,4.0161826610565186,0,0,0,,3.934464454650879,0,0,0,,4.068373203277588,0,0,0
atlantic620.sys,atlantic620.sys,,3.821096420288086,0,0,0,,3.7812962532043457,0,0,0,,4.153869390487671,0,0,0,,3.703071355819702,0,0,0
atlantic630.sys,atlantic630.sys,,3.831299066543579,0,0,0,,3.6806797981262207,0,0,0,,4.282606363296509,0,0,0,,3.66963529586792,0,0,0
